;index;transaction_id;description;Amount;category;date;month;customer_id;type;In_or_Out;bank_to;bank_from;transac_prob;description_prob;priority;home_bank;customer_prob;is_scam_transaction;fraud_type;case_id;interbank;day_of_month;weight_bank;weight_priority;weight_category;weight_day;transac_prob_weight;description_prob_weight;customer_prob_weight;prediction;to_investigate;chosen;cash_inv;ext_investigator;net_gain
575;361542;475826;Whole Foods Market - Grocery Shopping;51.5;Groceries;2024-12-31;December;17723;spending;paid_out;bank_C;bank_E;0.58;0.15;1;bank_E;0.45;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.618137728245317e-10;0.0015461713537559597;0.001655270966707341;0.0037;0.0;-0.0;0.0;0.0;0.0
576;361543;475827;Zara - Kids' Clothing;39.94;Shopping;2024-12-31;December;17723;spending;paid_out;bank_D;bank_E;0.11;0.67;1;bank_E;0.45;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;1.2551640519085948e-10;0.006906232046776621;0.001655270966707341;0.0355;1.0;-0.0;0.0;0.0;0.0
577;361544;475828;Restaurant Dinner - Date Night;91.58;Dining Out;2024-12-31;December;17723;spending;paid_out;bank_E;bank_E;0.45;0.3;2;bank_E;0.45;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;3.853158937934411e-09;0.0005317143595208686;5.13476203053516e-10;0.0030923427075119194;0.001655270966707341;0.0053;0.0;-0.0;-0.0;-0.0;0.0
578;361545;475830;Beauty products from Sallys;23.54;Personal care;2024-12-31;December;17724;spending;paid_out;bank_B;bank_A;0.31;0.43;1;bank_A;0.39;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;3.537280509924221e-10;0.004432357880767085;0.0014345681711463623;0.0064;0.0;-0.0;0.0;0.0;0.0
579;361546;475831;Credit Card Payment - Mastercard **** 5678;124.07;Credit Card Payment;2024-12-31;December;17724;spending;paid_out;bank_A;bank_A;0.42;0.58;2;bank_A;0.39;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;4.792444561832816e-10;0.005978529234523044;0.0014345681711463623;0.0079;0.0;-0.0;-0.0;-0.0;0.0
580;361547;475832;Smith's Food and Drug;54.14;Groceries;2024-12-31;December;17724;spending;paid_out;bank_C;bank_A;0.47;0.13;1;bank_A;0.39;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.362973676336723e-10;0.0013400151732551652;0.0014345681711463623;0.0033;0.0;-0.0;0.0;0.0;0.0
581;361548;475833;Forever 21 - Activewear;31.63;Shopping;2024-12-31;December;17724;spending;paid_out;bank_A;bank_A;0.36;0.39;1;bank_A;0.39;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;4.107809624428128e-10;0.004020045519765495;0.0014345681711463623;0.0324;1.0;1.0;0.0;0.0;-0.0
582;361549;475835;Credit Card Payment - Visa **** 1234;80.2;Credit Card Payment;2024-12-31;December;17734;spending;paid_out;bank_E;bank_E;0.64;0.42;2;bank_E;0.5;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;7.302772665650006e-10;0.004329279790516687;0.0018391899630081567;0.0067;0.0;-0.0;-0.0;-0.0;0.0
583;361550;475836;Online Retailer - Tech Gadgets;253.16;Online Shopping;2024-12-31;December;17734;spending;paid_out;bank_E;bank_E;0.62;0.5;3;bank_E;0.5;0.0;;;0;31;4.461238324197369e-08;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;7.074561019848442e-10;0.005153904512519866;0.0018391899630081567;0.0075;0.0;-0.0;-0.0;-0.0;0.0
584;361551;475840;Shopping at Superdrug ;13.56;Personal care;2024-12-31;December;17743;spending;paid_out;bank_C;bank_B;0.31;0.37;1;bank_B;0.42;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;3.537280509924221e-10;0.0038138893392647005;0.0015449195689268517;0.0059;0.0;-0.0;0.0;0.0;0.0
585;361552;475842;Food Lion;46.52;Groceries;2024-12-31;December;17752;spending;paid_out;bank_B;bank_A;0.53;0.39;1;bank_A;0.68;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.047608613741411e-10;0.004020045519765495;0.0025012983496910932;0.0071;0.0;-0.0;0.0;0.0;0.0
586;361553;475843;SuperValu;34.99;Groceries;2024-12-31;December;17752;spending;paid_out;bank_B;bank_A;0.22;0.14;1;bank_A;0.68;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.5103281038171895e-10;0.0014430932635055625;0.0025012983496910932;0.0045;0.0;-0.0;0.0;0.0;0.0
587;361554;475845;Dining Out - Restaurant Name;67.18;Dining Out;2024-12-31;December;17815;spending;paid_out;bank_D;bank_D;0.51;0.16;1;bank_D;0.5;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;5.819396967939848e-10;0.001649249444006357;0.0018391899630081567;0.004;0.0;-0.0;-0.0;-0.0;0.0
588;361555;475846;Transfer to Vacation Fund;353.99;Transfers;2024-12-31;December;17815;spending;paid_out;bank_D;bank_D;0.52;0.53;3;bank_D;0.5;0.0;;;0;31;4.011498757672601e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;5.933502790840629e-10;0.0054631387832710585;0.0018391899630081567;0.0078;0.0;-0.0;-0.0;-0.0;0.0
589;361556;475847;Shopping at Superdrug ;25.96;Personal care;2024-12-31;December;17815;spending;paid_out;bank_D;bank_D;0.23;0.58;1;bank_D;0.5;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;2.624433926717971e-10;0.005978529234523044;0.0018391899630081567;0.0083;0.0;-0.0;-0.0;-0.0;0.0
590;361557;475849;Amazon.com - Online Shopping;122.82;Online Shopping;2024-12-31;December;17815;spending;paid_out;bank_C;bank_D;0.44;0.59;2;bank_D;0.5;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;5.020656207634379e-10;0.006081607324773442;0.0018391899630081567;0.0085;0.0;-0.0;0.0;0.0;0.0
591;361558;475850;Transfer to Emergency Fund;200.15;Transfers;2024-12-31;December;17815;spending;paid_out;bank_E;bank_D;0.63;0.65;3;bank_D;0.5;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;7.188666842749225e-10;0.006700075866275826;0.0018391899630081567;0.0091;0.0;-0.0;0.0;0.0;0.0
592;361559;475851;Fuel Purchase - Gas Station;38.58;Transportation;2024-12-31;December;17858;spending;paid_out;bank_C;bank_B;0.12;0.63;1;bank_B;0.38;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;1.369269874809376e-10;0.006493919685775031;0.0013977843718861991;0.0084;0.0;-0.0;0.0;0.0;0.0
593;361560;475852;Amazon.com - Online Shopping;121.56;Online Shopping;2024-12-31;December;17863;spending;paid_out;bank_E;bank_B;0.42;0.11;2;bank_B;0.67;0.0;;;1;31;3.340206885552361e-09;1.948926352415131e-09;4.974510226048939e-09;0.0005317143595208686;4.792444561832816e-10;0.0011338589927543704;0.00246451455043093;0.0041;0.0;-0.0;0.0;0.0;0.0
594;361561;475854;Zalando - Affordable Online Shopping;46.67;Shopping;2024-12-31;December;17863;spending;paid_out;bank_D;bank_B;0.48;0.26;1;bank_B;0.67;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.477079499237504e-10;0.0026800303465103303;0.00246451455043093;0.0321;1.0;1.0;0.0;0.0;-0.0
595;361562;475855;Home Depot - Home Improvement;83.13;Home Improvement;2024-12-31;December;17873;spending;paid_out;bank_A;bank_A;0.58;0.41;2;bank_A;0.35;0.0;;;0;31;1.5635019273921968e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;6.618137728245317e-10;0.00422620170026629;0.0012874329741057095;0.006;0.0;-0.0;-0.0;-0.0;0.0
596;361563;475857;Woolworths;46.43;Groceries;2024-12-31;December;17918;spending;paid_out;bank_E;bank_A;0.42;0.36;1;bank_A;0.25;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.792444561832816e-10;0.003710811249014303;0.0009195949815040783;0.0052;0.0;-0.0;0.0;0.0;0.0
597;361564;475858;Credit Card Payment - Discover **** 9012;109.65;Credit Card Payment;2024-12-31;December;17918;spending;paid_out;bank_C;bank_A;0.53;0.36;2;bank_A;0.25;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;6.047608613741411e-10;0.003710811249014303;0.0009195949815040783;0.0052;0.0;-0.0;0.0;0.0;0.0
598;361565;475859;Urban Outfitters - Affordable Fashion;52.88;Shopping;2024-12-31;December;17918;spending;paid_out;bank_A;bank_A;0.48;0.54;1;bank_A;0.25;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.477079499237504e-10;0.005566216873521455;0.0009195949815040783;0.0335;1.0;1.0;0.0;0.0;-0.0
599;361566;475864;WinCo Foods;32.82;Groceries;2024-12-31;December;17957;spending;paid_out;bank_B;bank_C;0.24;0.49;1;bank_C;0.45;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.738539749618752e-10;0.005050826422269468;0.001655270966707341;0.0072;0.0;-0.0;0.0;0.0;0.0
600;361567;475865;Hollister - Youth Fashion;50.74;Shopping;2024-12-31;December;18020;spending;paid_out;bank_A;bank_E;0.46;0.59;1;bank_E;0.38;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;5.248867853435942e-10;0.006081607324773442;0.0013977843718861991;0.0344;1.0;1.0;0.0;0.0;-0.0
601;361568;475866;DesignMyNight ;35.01;Entertainment;2024-12-31;December;18036;spending;paid_out;bank_D;bank_E;0.24;0.23;1;bank_E;0.82;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.023290360665590794;0.0005317143595208686;2.738539749618752e-10;0.002370796075759138;0.0030162715393333766;0.0292;0.0;-0.0;0.0;0.0;0.0
602;361569;475867;Cotton On - Kids' Fashion;32.53;Shopping;2024-12-31;December;18036;spending;paid_out;bank_C;bank_E;0.32;0.6;1;bank_E;0.82;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;3.651386332825003e-10;0.006184685415023839;0.0030162715393333766;0.0362;1.0;1.0;0.0;0.0;-0.0
603;361570;475868;Acupuncture Therapy - Pain Relief;74.76;Healthcare;2024-12-31;December;18060;spending;paid_out;bank_D;bank_A;0.51;0.69;1;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.0034360632906041853;0.0005317143595208686;5.819396967939848e-10;0.007112388227277415;0.0017656223644878304;0.0128;0.0;-0.0;0.0;0.0;0.0
604;361571;475869;Walmart - Household Supplies;78.0;Groceries;2024-12-31;December;18060;spending;paid_out;bank_E;bank_A;0.54;0.21;1;bank_A;0.48;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.161714436642193e-10;0.0021646398952583435;0.0017656223644878304;0.0045;0.0;-0.0;0.0;0.0;0.0
605;361572;475871;Kuoni;797.06;Holiday;2024-12-31;December;18099;spending;paid_out;bank_D;bank_D;0.62;0.68;3;bank_D;0.45;0.0;;;0;31;4.011498757672601e-09;2.1626832798048924e-09;0.09441163101815048;0.0005317143595208686;7.074561019848442e-10;0.007009310137027019;0.001655270966707341;0.1036;1.0;1.0;-0.0;-0.0;0.0
606;361573;475872;Vaguard ISA investment fund ;145.08;Investment;2024-12-31;December;18099;spending;paid_out;bank_E;bank_D;0.55;0.15;2;bank_D;0.45;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.023233646587505576;0.0005317143595208686;6.275820259542974e-10;0.0015461713537559597;0.001655270966707341;0.027;0.0;-0.0;0.0;0.0;0.0
607;361574;475873;Online Retailer - Electronics Purchase;199.8;Online Shopping;2024-12-31;December;18099;spending;paid_out;bank_A;bank_D;0.51;0.13;3;bank_D;0.45;0.0;;;1;31;4.011498757672601e-09;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;5.819396967939848e-10;0.0013400151732551652;0.001655270966707341;0.0035;0.0;-0.0;0.0;0.0;0.0
608;361575;475876;Personal care shoping - Body Shop;19.76;Personal care;2024-12-31;December;18131;spending;paid_out;bank_A;bank_A;0.15;0.34;1;bank_A;0.22;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;1.71158734351172e-10;0.0035046550685135093;0.000809243583723589;0.0048;0.0;-0.0;-0.0;-0.0;0.0
609;361576;475877;Shaw's;41.64;Groceries;2024-12-31;December;18160;spending;paid_out;bank_D;bank_A;0.18;0.47;1;bank_A;0.47;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;2.053904812214064e-10;0.004844670241768673;0.001728838565227667;0.0071;0.0;-0.0;0.0;0.0;0.0
610;361577;475878;Coffee Shop - Morning Espresso;5.15;Dining Out;2024-12-31;December;18212;spending;paid_out;bank_C;bank_D;0.18;0.33;1;bank_D;0.64;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.053904812214064e-10;0.0034015769782631115;0.0023541631526504407;0.0063;0.0;-0.0;0.0;0.0;0.0
611;361578;475880;Food Lion;50.77;Groceries;2024-12-31;December;18212;spending;paid_out;bank_D;bank_D;0.55;0.3;1;bank_D;0.64;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.275820259542974e-10;0.0030923427075119194;0.0023541631526504407;0.006;0.0;-0.0;-0.0;-0.0;0.0
612;361579;475881;Gas Station - Fuel Purchase;44.28;Transportation;2024-12-31;December;18212;spending;paid_out;bank_D;bank_D;0.33;0.2;1;bank_D;0.64;0.0;;;0;31;4.011498757672601e-09;1.4582620672969162e-09;6.67111450066398e-09;0.0005317143595208686;3.7654921557257843e-10;0.0020615618050079465;0.0023541631526504407;0.0049;0.0;-0.0;-0.0;-0.0;0.0
613;361580;475884;Transfer to Savings Account - Rainy Day Fund;291.4;Transfers;2024-12-31;December;18257;spending;paid_out;bank_E;bank_E;0.77;0.26;3;bank_E;0.29;0.0;;;0;31;4.461238324197369e-08;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;8.786148363360163e-10;0.0026800303465103303;0.0010667301785447308;0.0043;0.0;-0.0;-0.0;-0.0;0.0
614;361581;475885;Credit Card Payment - Visa **** 7890;75.47;Credit Card Payment;2024-12-31;December;18257;spending;paid_out;bank_C;bank_E;0.57;0.66;1;bank_E;0.29;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;4.158424766910558e-09;0.0005317143595208686;6.504031905344536e-10;0.006803153956526223;0.0010667301785447308;0.0084;0.0;-0.0;0.0;0.0;0.0
615;361582;475886;Transfer from Current to Savings;156.15;Transfers;2024-12-31;December;18343;spending;paid_out;bank_E;bank_E;0.61;0.35;2;bank_E;0.27;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;6.960455196947661e-10;0.003607733158763906;0.0009931625800244047;0.0051;0.0;-0.0;-0.0;-0.0;0.0
616;361583;475888;Home Improvement - Renovation Supplies;122.6;Home Improvement;2024-12-31;December;18345;spending;paid_out;bank_E;bank_D;0.45;0.46;2;bank_D;0.24;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;5.13476203053516e-10;0.004741592151518276;0.0008828111822439152;0.0062;0.0;-0.0;0.0;0.0;0.0
617;361584;475890;ShopRite;53.05;Groceries;2024-12-31;December;18386;spending;paid_out;bank_A;bank_D;0.39;0.45;1;bank_D;0.44;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.450127093130472e-10;0.0046385140612678795;0.001618487167447178;0.0068;0.0;-0.0;0.0;0.0;0.0
618;361585;475891;Personal care shopping at Rituals ;34.69;Personal care;2024-12-31;December;18386;spending;paid_out;bank_A;bank_D;0.24;0.39;1;bank_D;0.44;0.0;;;1;31;4.011498757672601e-09;1.4582620672969162e-09;3.346816383700704e-08;0.0005317143595208686;2.738539749618752e-10;0.004020045519765495;0.001618487167447178;0.0062;0.0;-0.0;0.0;0.0;0.0
619;361586;475892;Pharmacy - Prescription Medications;27.47;Healthcare;2024-12-31;December;18472;spending;paid_out;bank_D;bank_E;0.38;0.37;1;bank_E;0.62;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.0034360632906041853;0.0005317143595208686;4.336021270229691e-10;0.0038138893392647005;0.0022805955541301145;0.0101;0.0;-0.0;0.0;0.0;0.0
620;361587;475893;eBay securitng item payment;30.9;Shopping;2024-12-31;December;18609;spending;paid_out;bank_D;bank_A;0.1;0.88;1;bank_A;0.78;1.0;AdvanceFee;8256749.0;1;31;1.5635019273921968e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;1.1410582290078135e-10;0.009070871942034963;0.0028691363422927245;0.0389;1.0;-0.0;0.0;0.0;-30.9
621;361588;475894;Electronics Store - Gadget Purchase;136.86;Electronics;2024-12-31;December;18609;spending;paid_out;bank_D;bank_A;0.62;0.2;2;bank_A;0.78;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;0.048274458677350085;0.0005317143595208686;7.074561019848442e-10;0.0020615618050079465;0.0028691363422927245;0.0537;1.0;1.0;0.0;0.0;-0.0
622;361589;475895;Chase Credit Card Payment - Visa **** 1234;358.15;Credit Card Payment;2024-12-31;December;18609;spending;paid_out;bank_E;bank_A;0.62;0.44;3;bank_A;0.78;0.0;;;1;31;1.5635019273921968e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;7.074561019848442e-10;0.004535435971017482;0.0028691363422927245;0.0079;0.0;-0.0;0.0;0.0;0.0
623;361590;475896;Credit Card Payment - Visa **** 7890;111.83;Credit Card Payment;2024-12-31;December;18609;spending;paid_out;bank_B;bank_A;0.41;0.24;2;bank_A;0.78;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;4.678338738932034e-10;0.0024738741660095356;0.0028691363422927245;0.0059;0.0;-0.0;0.0;0.0;0.0
624;361591;475897;Online Retailer - Clothing Purchase;65.89;Online Shopping;2024-12-31;December;18609;spending;paid_out;bank_A;bank_A;0.44;0.58;1;bank_A;0.78;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;5.020656207634379e-10;0.005978529234523044;0.0028691363422927245;0.0094;0.0;-0.0;-0.0;-0.0;0.0
625;361592;475898;Credit Card Payment - Mastercard **** 5678;155.09;Credit Card Payment;2024-12-31;December;18609;spending;paid_out;bank_E;bank_A;0.53;0.59;2;bank_A;0.78;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;4.158424766910558e-09;0.0005317143595208686;6.047608613741411e-10;0.006081607324773442;0.0028691363422927245;0.0095;0.0;-0.0;0.0;0.0;0.0
626;361593;475901;Home Improvement - Paint and Supplies;103.26;Home Improvement;2024-12-31;December;18609;spending;paid_out;bank_D;bank_A;0.43;0.31;2;bank_A;0.78;0.0;;;1;31;1.5635019273921968e-09;1.948926352415131e-09;1.1059120955511165e-08;0.0005317143595208686;4.906550384733598e-10;0.0031954207977623167;0.0028691363422927245;0.0066;0.0;-0.0;0.0;0.0;0.0
627;361594;475902;Amazon Prime Membership Renewal;12.56;Online Shopping;2024-12-31;December;18627;spending;paid_out;bank_A;bank_B;0.33;0.63;1;bank_B;0.2;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;4.974510226048939e-09;0.0005317143595208686;3.7654921557257843e-10;0.006493919685775031;0.0007356759852032627;0.0078;0.0;-0.0;0.0;0.0;0.0
628;361595;475903;Electronics Store Purchase - Tech Haven;251.25;Electronics;2024-12-31;December;18627;spending;paid_out;bank_B;bank_B;0.56;0.19;3;bank_B;0.2;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;0.048274458677350085;0.0005317143595208686;6.389926082443756e-10;0.001958483714757549;0.0007356759852032627;0.0515;1.0;1.0;-0.0;-0.0;0.0
629;361596;475905;Woolworths;43.85;Groceries;2024-12-31;December;18629;spending;paid_out;bank_B;bank_C;0.16;0.59;1;bank_C;0.25;0.0;;;1;31;2.77250156908173e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.8256931664125015e-10;0.006081607324773442;0.0009195949815040783;0.0075;0.0;-0.0;0.0;0.0;0.0
630;361597;475906;Credit Card Payment - American Express **** 6789;171.32;Credit Card Payment;2024-12-31;December;18629;spending;paid_out;bank_A;bank_C;0.61;0.65;3;bank_C;0.25;0.0;;;1;31;2.77250156908173e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.960455196947661e-10;0.006700075866275826;0.0009195949815040783;0.0082;0.0;-0.0;0.0;0.0;0.0
631;361598;475907;Transfer from Current to Savings;200.22;Transfers;2024-12-31;December;18629;spending;paid_out;bank_C;bank_C;0.54;0.16;3;bank_C;0.25;0.0;;;0;31;2.77250156908173e-09;2.1626832798048924e-09;8.76103921326134e-08;0.0005317143595208686;6.161714436642193e-10;0.001649249444006357;0.0009195949815040783;0.0031;0.0;-0.0;-0.0;-0.0;0.0
632;361599;475908;Food City;48.43;Groceries;2024-12-31;December;18643;spending;paid_out;bank_A;bank_A;0.58;0.25;1;bank_A;0.38;0.0;;;0;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;6.618137728245317e-10;0.002576952256259933;0.0013977843718861991;0.0045;0.0;-0.0;-0.0;-0.0;0.0
633;361600;475909;Kmart Super Centers;53.81;Groceries;2024-12-31;December;18662;spending;paid_out;bank_D;bank_E;0.46;0.61;1;bank_E;0.64;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;5.248867853435942e-10;0.0062877635052742365;0.0023541631526504407;0.0092;0.0;-0.0;0.0;0.0;0.0
634;361601;475910;Coffee Shop - Latte and Croissant;7.82;Dining Out;2024-12-31;December;18662;spending;paid_out;bank_C;bank_E;0.2;0.6;1;bank_E;0.64;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;2.282116458015627e-10;0.006184685415023839;0.0023541631526504407;0.0091;0.0;-0.0;0.0;0.0;0.0
635;361602;475912;Invest Engine investing ;327.66;Investment;2024-12-31;December;18688;spending;paid_out;bank_C;bank_E;0.57;0.63;3;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;2.1626832798048924e-09;0.023233646587505576;0.0005317143595208686;6.504031905344536e-10;0.006493919685775031;0.0011402977770650572;0.0314;1.0;1.0;0.0;0.0;-0.0
636;361603;475913;Grocery Shopping - Supermart;62.78;Groceries;2024-12-31;December;18688;spending;paid_out;bank_C;bank_E;0.4;0.47;1;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;4.564232916031254e-10;0.004844670241768673;0.0011402977770650572;0.0065;0.0;-0.0;0.0;0.0;0.0
637;361604;475914;Hollister - Youth Fashion;48.3;Shopping;2024-12-31;December;18688;spending;paid_out;bank_D;bank_E;0.39;0.67;1;bank_E;0.31;0.0;;;1;31;4.461238324197369e-08;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;4.450127093130472e-10;0.006906232046776621;0.0011402977770650572;0.035;1.0;1.0;0.0;0.0;-0.0
638;361605;475915;Transfer from Current to Savings;154.25;Transfers;2024-12-31;December;18688;spending;paid_out;bank_E;bank_E;0.71;0.17;2;bank_E;0.31;0.0;;;0;31;4.461238324197369e-08;1.948926352415131e-09;8.76103921326134e-08;0.0005317143595208686;8.101513425955474e-10;0.0017523275342567546;0.0011402977770650572;0.0034;0.0;-0.0;-0.0;-0.0;0.0
639;361606;475916;Monthly Account Maintenance Fee;7.85;Bank Fees;2024-12-31;December;18715;spending;paid_out;bank_C;bank_B;0.17;0.52;1;bank_B;0.46;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.00845497589725443;0.0005317143595208686;1.9397989893132828e-10;0.005360060693020661;0.0016920547659675042;0.016;0.0;-0.0;0.0;0.0;0.0
640;361607;475917;Credit Card Payment - American Express **** 6789;164.01;Credit Card Payment;2024-12-31;December;18715;spending;paid_out;bank_E;bank_B;0.59;0.62;3;bank_B;0.46;0.0;;;1;31;3.340206885552361e-09;2.1626832798048924e-09;4.158424766910558e-09;0.0005317143595208686;6.732243551146098e-10;0.0063908415955246335;0.0016920547659675042;0.0086;0.0;-0.0;0.0;0.0;0.0
641;361608;475918;Online Retailer - Electronics Purchase;297.59;Online Shopping;2024-12-31;December;18715;spending;paid_out;bank_B;bank_B;0.75;0.28;3;bank_B;0.46;0.0;;;0;31;3.340206885552361e-09;2.1626832798048924e-09;4.974510226048939e-09;0.0005317143595208686;8.5579367175586e-10;0.002886186527011125;0.0016920547659675042;0.0051;0.0;-0.0;-0.0;-0.0;0.0
642;361609;475919;Dining Out - Restaurant Name;66.08;Dining Out;2024-12-31;December;18715;spending;paid_out;bank_C;bank_B;0.44;0.37;1;bank_B;0.46;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;5.020656207634379e-10;0.0038138893392647005;0.0016920547659675042;0.006;0.0;-0.0;0.0;0.0;0.0
643;361610;475920;Zara - Kids' Clothing;39.07;Shopping;2024-12-31;December;18715;spending;paid_out;bank_A;bank_B;0.38;0.47;1;bank_B;0.46;0.0;;;1;31;3.340206885552361e-09;1.4582620672969162e-09;0.02643742096421169;0.0005317143595208686;4.336021270229691e-10;0.004844670241768673;0.0016920547659675042;0.0335;1.0;1.0;0.0;0.0;-0.0
644;361611;475922;Shaw's;39.68;Groceries;2024-12-31;December;18745;spending;paid_out;bank_C;bank_A;0.16;0.13;1;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;1.7470791163980312e-09;0.0005317143595208686;1.8256931664125015e-10;0.0013400151732551652;0.0021702441563496246;0.004;0.0;-0.0;0.0;0.0;0.0
645;361612;475923;Coffee Shop - Afternoon Pick-Me-Up;7.28;Dining Out;2024-12-31;December;18745;spending;paid_out;bank_E;bank_A;0.11;0.4;1;bank_A;0.59;0.0;;;1;31;1.5635019273921968e-09;1.4582620672969162e-09;3.853158937934411e-09;0.0005317143595208686;1.2551640519085948e-10;0.004123123610015893;0.0021702441563496246;0.0068;0.0;-0.0;0.0;0.0;0.0
646;361613;475924;Neonatology - Newborn Care;135.95;Healthcare;2024-12-31;December;18748;spending;paid_out;bank_A;bank_D;0.43;0.53;2;bank_D;0.52;0.0;;;1;31;4.011498757672601e-09;1.948926352415131e-09;0.0034360632906041853;0.0005317143595208686;4.906550384733598e-10;0.0054631387832710585;0.001912757561528483;0.0113;0.0;-0.0;0.0;0.0;0.0
